name,Ontology,carbons,Unsaturations,VIP,ttest_p,utest_p,FC,fdr_adjust_ttest_p,bonferroni_adjust_utest_p,log2FoldChange,pvalue,logP
PI 38:6|PI 18:2_20:4,PI,38,6,0.659539706,0.116624787,0.04009324,1.438552289,0.211736318,1,0.524617662,0.116624787,0.933209135
TG 53:6|TG 17:1_18:2_18:3,TG,53,6,1.410264982,0.000397906,0.0003108,2.780972091,0.009465908,0.384149184,1.475589266,0.000397906,3.400220031
TG 53:6|TG 17:1_17:1_19:4,TG,53,6,0.693271187,0.315620961,0.463403263,1.227780131,0.438323043,1,0.296052228,0.315620961,0.500834162
PI 38:5|PI 18:1_20:4,PI,38,5,1.286199462,0.031428971,0.04009324,1.22519041,0.090553568,1,0.29300598,0.031428971,1.502669841
TG 52:1|TG 18:0_18:0_16:1,TG,52,1,0.961667351,0.046121576,0.028904429,1.362439717,0.117883034,1,0.446192397,0.046121576,1.336095865
BMP 44:12|BMP 22:6_22:6,BMP,44,12,0.842493329,0.482194027,0.463403263,1.261761206,0.595396421,1,0.335438899,0.482194027,0.316778174
TG 53:5|TG 17:0_18:2_18:3,TG,53,5,1.129828526,0.000151685,0.0003108,2.723849968,0.005657095,0.384149184,1.445647241,0.000151685,3.819056933
PI 38:4|PI 18:0_20:4,PI,38,4,1.440338754,0.006596108,0.009324009,1.19427621,0.038276006,1,0.25613654,0.006596108,2.180712252
BMP 44:11|BMP 22:5_22:6,BMP,44,11,1.112758796,0.169139642,0.280963481,1.434324447,0.280612882,1,0.520371401,0.169139642,0.771754593
TG 52:5;O|TG 18:2_19:2_15:1;O,TG,52,5,1.572906115,0.00834591,0.0003108,4.074312581,0.042981437,0.384149184,2.026556668,0.00834591,2.078526301
TG 53:4|TG 17:1_18:1_18:2,TG,53,4,1.630099828,0.000626211,0.0003108,2.40308706,0.010749948,0.384149184,1.264888916,0.000626211,3.203279604
PI 38:3|PI 18:0_20:3,PI,38,3,0.50183998,0.335329646,0.396891997,1.315302817,0.459498273,1,0.395394984,0.335329646,0.47452805
TG 52:4;O|TG 16:0_18:2_18:2;O,TG,52,4,1.730831166,0.003843873,0.0003108,3.9473753,0.02988067,0.384149184,1.980893691,0.003843873,2.415231018
TG 53:3|TG 17:0_18:1_18:2,TG,53,3,1.623101329,4.08014E-05,0.0003108,2.260825957,0.002966505,0.384149184,1.176849935,4.08014E-05,4.389324498
PI 37:4,PI,37,4,1.506645134,0.004081278,0.003729604,1.551979493,0.030582366,1,0.634109495,0.004081278,2.389203806
TG 52:3;O|TG 16:0_18:1_18:2;O,TG,52,3,1.585925252,0.020829369,0.0003108,3.886101298,0.071796505,0.384149184,1.958323508,0.020829369,1.681323884
TG 53:2|TG 16:0_19:0_18:2,TG,53,2,1.487307604,0.00049091,0.000621601,1.968064686,0.010634289,0.768298368,0.97677764,0.00049091,3.308997775
TG 53:4|TG 17:0_17:0_19:4,TG,53,4,1.082158647,0.01126879,0.020512821,2.297832166,0.05048968,1,1.200273427,0.01126879,1.948122718
TG 54:8|TG 18:2_18:3_18:3,TG,54,8,1.565550994,0.00033794,0.002175602,2.135725598,0.009080312,1,1.094726298,0.00033794,3.47115985
TG 52:2;O|TG 16:0_18:1_18:1;O,TG,52,2,1.439455527,0.022791152,0.000621601,5.17276494,0.075001657,0.768298368,2.370935634,0.022791152,1.642233731
TG 53:1|TG 16:0_19:0_18:1,TG,53,1,1.076111262,0.0316005,0.028904429,1.582235086,0.090833064,1,0.661963969,0.0316005,1.500306052
TG 54:7|TG 18:2_18:2_18:3,TG,54,7,1.630517493,0.000252634,0.0003108,2.384233087,0.007806398,0.384149184,1.253525283,0.000252634,3.597507771
TG 53:0|TG 16:0_18:0_19:0,TG,53,0,0.315935091,0.688303477,0.778865579,0.75531057,0.781932994,1,-0.404858118,0.688303477,0.162220036
TG 53:2|TG 17:0_18:0_18:2,TG,53,2,1.143084369,0.006528401,0.003729604,1.900791986,0.038276006,1,0.926600659,0.006528401,2.185193155
TG 54:6|TG 16:0_18:2_20:4,TG,54,6,1.53338764,0.000208059,0.0003108,1.940188606,0.006767403,0.384149184,0.956196904,0.000208059,3.681812809
PI O-40:5|PI O-18:0_22:5,PI,40,5,0.434694549,0.626765861,0.866511267,1.051683072,0.728770088,1,0.07270001,0.626765861,0.202894667
TG 53:1|TG 17:0_18:0_18:1,TG,53,1,0.986311185,0.006988243,0.003729604,2.004128719,0.039138213,1,1.002975171,0.006988243,2.15563203
TG 54:5|TG 16:0_18:1_20:4,TG,54,5,1.456702656,0.001633645,0.002175602,1.5021845,0.018870893,1,0.587062017,0.001633645,2.786842246
PI 39:4|PI 19:0_20:4,PI,39,4,1.324446863,0.007565724,0.028904429,1.63442217,0.040978247,1,0.708780678,0.007565724,2.121149526
TG 54:7|TG 18:1_18:3_18:3,TG,54,7,1.35619535,0.000532205,0.000621601,2.306715522,0.010749948,0.768298368,1.205840093,0.000532205,3.273921451
PI 38:6,PI,38,6,0.955712104,0.131639778,0.120590521,1.158437968,0.230789739,1,0.212180793,0.131639778,0.880612857
TG 54:4|TG 16:0_18:1_20:3,TG,54,4,1.263256098,0.037334077,0.093861694,1.281829073,0.10164079,1,0.358203897,0.037334077,1.427894586
TG 54:6|TG 16:0_16:0_22:6,TG,54,6,0.982251375,0.06607057,0.028904429,1.380841758,0.147388802,1,0.465547999,0.06607057,1.179991947
PI 38:5,PI,38,5,1.260907825,0.030182961,0.028904429,1.192503478,0.088613157,1,0.253993474,0.030182961,1.520238164
TG 54:3|TG 18:0_18:1_18:2,TG,54,3,1.088001978,0.101361623,0.072105672,1.269683317,0.19286156,1,0.344468707,0.101361623,0.994126443
TG 54:5|TG 18:1_18:1_18:3,TG,54,5,0.020699643,0.936243319,0.955089355,1.010343887,0.958167552,1,0.014846422,0.936243319,0.028611269
PI 38:4,PI,38,4,1.03439717,0.081126323,0.151981352,1.108235267,0.168241838,1,0.148264183,0.081126323,1.090838206
TG 54:2|TG 16:0_18:1_20:1,TG,54,2,1.037660284,0.125349233,0.231857032,1.349181126,0.223566598,1,0.432084042,0.125349233,0.901878318
PI 40:8|PI 20:4_20:4,PI,40,8,0.688131602,0.507988349,0.335664336,1.122735775,0.619815991,1,0.167018443,0.507988349,0.294146248
TG 54:4|TG 18:0_18:2_18:2,TG,54,4,0.089942296,0.999286347,0.955089355,1.000135407,0.999286347,1,0.000195338,0.999286347,0.000310046
TG 52:3;O2|TG 16:0_18:1_18:2;O2,TG,52,3,1.552508116,0.004031512,0.0003108,4.250916808,0.030582366,0.384149184,2.087774025,0.004031512,2.394532067
TG 54:1|TG 16:0_20:0_18:1,TG,54,1,0.398283925,0.796833535,0.866511267,1.060095152,0.865220491,1,0.084193763,0.796833535,0.098632397
PI 40:7|PI 18:1_22:6,PI,40,7,1.173368447,0.000683506,0.0003108,1.883767787,0.011178715,0.384149184,0.913621134,0.000683506,3.165257793
TG 54:3|TG 16:0_18:0_20:3,TG,54,3,0.879782031,0.189119952,0.189277389,1.186643999,0.301720603,1,0.246887181,0.189119952,0.723262651
TG 54:0|TG 16:0_18:0_20:0,TG,54,0,0.461738849,0.453023005,0.955089355,0.685836867,0.571363709,1,-0.544062636,0.453023005,0.343879743
PI 40:6|PI 18:1_22:5,PI,40,6,0.66100812,0.048580211,0.020512821,1.518351458,0.121885576,1,0.602505775,0.048580211,1.313540607
PI 40:6|PI 18:0_22:6,PI,40,6,0.798091508,0.12372921,0.231857032,1.273797579,0.221594861,1,0.349136035,0.12372921,0.907527759
SM 49:3;O2|SM 21:0;O2/28:3,SM,49,3,1.607242382,6.43571E-05,0.000621601,2.133051567,0.003977271,0.768298368,1.092918843,6.43571E-05,4.191403259
TG 54:2|TG 16:0_20:0_18:2,TG,54,2,1.13092439,0.042420852,0.093861694,1.420385712,0.111014525,1,0.506282753,0.042420852,1.372420618
TG 55:6|TG 18:2_18:2_19:2,TG,55,6,1.414953642,0.006390533,0.005905206,1.666012031,0.037974516,1,0.736398819,0.006390533,2.194462886
TG 52:1;O2|TG 19:0_17:1_16:0;O2,TG,52,1,0.702920782,0.199543821,0.396891997,0.775895108,0.311335787,1,-0.366066466,0.199543821,0.699961715
PI 40:5|PI 18:0_22:5,PI,40,5,0.653947522,0.094764582,0.054079254,1.34194334,0.184165131,1,0.424323759,0.094764582,1.023353948
TG 54:6;O|TG 18:1_18:2_18:3;O,TG,54,6,1.45519143,0.011832767,0.001243201,2.582310925,0.05204733,1,1.36866272,0.011832767,1.926913696
TG 55:5|TG 19:1_18:2_18:2,TG,55,5,1.142870047,0.016780294,0.028904429,2.020602447,0.063426431,1,1.014785499,0.016780294,1.775200445
TG 55:5|TG 18:1_19:1_18:3,TG,55,5,1.134334358,0.001816045,0.003729604,2.095560319,0.020395814,1,1.067336049,0.001816045,2.740873362
PI 40:4|PI 18:0_22:4,PI,40,4,0.586877543,0.294368271,0.231857032,1.106167125,0.422087219,1,0.145569371,0.294368271,0.531109003
TG 54:5;O|TG 18:1_18:2_18:2;O,TG,54,5,1.709401992,0.00244314,0.0003108,3.142627368,0.02406183,0.384149184,1.651971217,0.00244314,2.612051635
TG 55:4|TG 18:1_19:1_18:2,TG,55,4,1.177353017,0.000619999,0.000621601,2.153858154,0.010749948,0.768298368,1.106923242,0.000619999,3.207609288
TG 54:4;O|TG 18:1_18:2_18:1;O,TG,54,4,1.489055915,0.012369825,0.001243201,3.058575495,0.053272138,1,1.612859887,0.012369825,1.90763645
TG 55:3|TG 19:0_18:1_18:2,TG,55,3,1.434283763,0.001353643,0.001243201,1.932833773,0.017072477,1,0.950717569,0.001353643,2.868495856
PI 38:4;O2|PI 18:0_20:4;O2,PI,38,4,1.191642821,0.016976372,0.028904429,1.63592885,0.063777495,1,0.710110004,0.016976372,1.770155118
PI 39:4,PI,39,4,1.52305345,0.001096575,0.001243201,1.673425224,0.014894137,1,0.742804086,0.001096575,2.959961726
TG 53:4;O2|TG 18:1_18:1_17:2;O2,TG,53,4,1.175702061,0.035224455,0.054079254,1.775096304,0.097836914,1,0.827897297,0.035224455,1.453155716
TG 55:2|TG 19:0_18:1_18:1,TG,55,2,1.246371741,0.00909695,0.009324009,1.663078035,0.04442925,1,0.733855864,0.00909695,2.041104168
TG 56:8|TG 18:2_18:2_20:4,TG,56,8,0.886121646,0.131938242,0.189277389,1.448696711,0.230985365,1,0.534755594,0.131938242,0.879629306
TG 54:2;O|TG 18:0_18:1_18:1;O,TG,54,2,1.350148053,0.053835738,0.005905206,3.807619044,0.129087853,1,1.928889143,0.053835738,1.268929331
TG 55:1|TG 18:0_19:0_18:1,TG,55,1,0.524362401,0.305652944,0.463403263,1.237122646,0.432250617,1,0.306988534,0.305652944,0.514771417
TG 55:3|TG 17:0_18:0_20:3,TG,55,3,1.174979579,0.004330512,0.009324009,1.970459371,0.030972927,1,0.978532003,0.004330512,2.36346079
TG 56:7|TG 18:1_18:2_20:4,TG,56,7,0.723940137,0.285898402,0.231857032,1.282372729,0.412810997,1,0.35881565,0.285898402,0.543788272
TG 55:0|TG 16:0_18:0_21:0,TG,55,0,0.299079227,0.624942436,0.955089355,0.709060544,0.728019652,1,-0.496019277,0.624942436,0.204159984
TG 56:9|TG 16:1_20:4_20:4,TG,56,9,0.81453198,0.118250989,0.151981352,1.786238791,0.213629567,1,0.836924958,0.118250989,0.927195218
TG 55:2|TG 16:0_19:1_20:1,TG,55,2,1.096839687,0.004188953,0.003729604,2.122663375,0.030972927,1,1.085875598,0.004188953,2.377894471
PI 40:8,PI,40,8,0.573531377,0.657862821,0.335664336,1.081461436,0.756998664,1,0.11298222,0.657862821,0.181864657
TG 56:6|TG 18:1_18:2_20:3,TG,56,6,0.542940798,0.357213222,0.463403263,1.203012613,0.480430405,1,0.266651769,0.357213222,0.447072474
TG 56:8|TG 16:0_18:3_22:5,TG,56,8,0.824198813,0.097677405,0.072105672,1.584194037,0.188639489,1,0.663749052,0.097677405,1.010205885
PI 40:7,PI,40,7,0.94991222,0.188033919,0.054079254,1.200474576,0.301299358,1,0.26360485,0.188033919,0.725763803
TG 56:5|TG 16:0_18:1_22:4,TG,56,5,0.549682023,0.261039363,0.396891997,1.25825106,0.384145652,1,0.331419813,0.261039363,0.583294
PI 40:6,PI,40,6,1.2070982,0.032535931,0.054079254,1.589934588,0.092446922,1,0.668967413,0.032535931,1.48763676
TG 56:4|TG 18:1_20:1_18:2,TG,56,4,1.344531873,0.013199728,0.028904429,1.284755164,0.0549322,1,0.361493451,0.013199728,1.879435031
PI 42:10|PI 20:4_22:6,PI,42,10,0.928078671,0.347137898,0.023901798,1.310563558,0.470979628,1,0.390187321,0.347137898,0.459497971
TG 56:6|TG 16:1_20:2_20:3,TG,56,6,0.639155174,0.45479719,0.463403263,1.179775292,0.572433123,1,0.2385121,0.45479719,0.342182228
TG 54:5;O2|TG 18:1_18:1_18:3;O2,TG,54,5,0.374971444,0.946351622,0.778865579,0.981035473,0.963298947,1,-0.027622791,0.946351622,0.023947469
TG 56:3|TG 20:0_18:1_18:2,TG,56,3,1.340636883,0.009130283,0.009324009,1.496575806,0.04442925,1,0.581665358,0.009130283,2.039515768
TG 56:5|TG 20:1_18:2_18:2,TG,56,5,0.298663699,0.546609777,0.694327894,1.13671301,0.657207864,1,0.184868058,0.546609777,0.262322604
PI 40:4,PI,40,0,0.337259929,0.590160075,0.463403263,0.969212253,0.698026653,1,-0.045115451,0.590160075,0.229030174
TG 56:2|TG 18:0_18:1_20:1,TG,56,2,0.712514011,0.334263908,0.280963481,1.217931336,0.458546271,1,0.2844328,0.334263908,0.475910514
PI 42:8|PI 20:4_22:4,PI,42,8,0.438939848,0.706159941,0.335664336,1.072623914,0.797090125,1,0.101144323,0.706159941,0.151096923
TG 56:4|TG 20:0_18:2_18:2,TG,56,4,0.536659344,0.307605685,0.396891997,1.186324545,0.433996407,1,0.246498744,0.307605685,0.512005642
TG 56:1|TG 18:0_20:0_18:1,TG,56,1,0.171469937,0.572827331,0.612587413,1.144184852,0.684769955,1,0.194320149,0.572827331,0.241976269
TG 56:3|TG 18:0_18:0_20:3,TG,56,3,1.231337589,0.005199775,0.003729604,1.646064571,0.03492892,1,0.71902093,0.005199775,2.28401549
TG 56:0|TG 16:0_18:0_22:0,TG,56,0,0.512700704,0.443901725,0.778865579,0.561077358,0.563887495,1,-0.833728399,0.443901725,0.352713167
TG 56:2|TG 16:0_16:0_24:2,TG,56,2,1.039038364,0.032181377,0.028904429,1.686317789,0.091650189,1,0.75387644,0.032181377,1.492395378
TG 56:1|TG 16:0_22:0_18:1,TG,56,1,1.051388686,0.011370524,0.028904429,2.617594215,0.050703096,1,1.388241465,0.011370524,1.944219537
TG 57:5|TG 18:1_19:1_20:3,TG,57,5,0.967150169,0.092424899,0.151981352,1.341384586,0.181041481,1,0.423722929,0.092424899,1.034211017
TG 57:4|TG 19:0_18:1_20:3,TG,57,4,1.167620376,0.003154059,0.001243201,1.768240065,0.028877159,1,0.822314155,0.003154059,2.501130242
TG 58:10|TG 18:2_18:2_22:6,TG,58,10,0.735926088,0.261380658,0.335664336,1.343469362,0.384145652,1,0.42596342,0.261380658,0.582726553
TG 57:3|TG 21:0_18:1_18:2,TG,57,3,1.221502777,0.006502086,0.003729604,1.678157362,0.038276006,1,0.746878005,0.006502086,2.186947265
TG 58:9|TG 18:2_18:2_22:5,TG,58,9,0.115701801,0.825851947,0.778865579,1.064052485,0.886070318,1,0.089569315,0.825851947,0.083097803
TG 57:2|TG 16:0_23:0_18:2,TG,57,2,0.78790023,0.191184018,0.151981352,1.291885252,0.302565232,1,0.369477933,0.191184018,0.718548416
TG 58:8|TG 18:2_18:2_22:4,TG,58,8,0.074258481,0.978908835,1,1.007259932,0.981290608,1,0.010436031,0.978908835,0.009257752
TG 58:8|TG 18:1_18:2_22:5,TG,58,8,0.488620846,0.614627029,0.335664336,0.896007389,0.720758072,1,-0.158417465,0.614627029,0.211388345
TG 57:1|TG 18:0_21:0_18:1,TG,57,1,0.088450091,0.666573611,0.866511267,1.12249516,0.763563469,1,0.166709225,0.666573611,0.176151884
TG 58:7|TG 18:1_18:2_22:4,TG,58,7,0.429999776,0.792757447,0.866511267,1.080137855,0.863201905,1,0.111215452,0.792757447,0.100859669
TG 58:6|TG 18:0_18:1_22:5,TG,58,6,0.205388255,0.934031035,0.612587413,0.981532939,0.957863676,1,-0.026891411,0.934031035,0.029638693
TG 58:5|TG 18:1_20:1_20:3,TG,58,5,0.290859516,0.859631837,0.694327894,0.960202907,0.906993746,1,-0.058588792,0.859631837,0.065687509
TG 58:7|TG 16:0_20:2_22:5,TG,58,7,0.581434657,0.362050314,0.535819736,0.783842218,0.483255063,1,-0.351364815,0.362050314,0.441231071
TG 58:4|TG 18:1_22:1_18:2,TG,58,4,1.383260538,0.005423576,0.003729604,1.451370793,0.035847809,1,0.537416143,0.005423576,2.265714245
TG 58:6|TG 16:0_20:1_22:5,TG,58,6,0.266684291,0.931159284,0.694327894,0.978411921,0.957239112,1,-0.031486113,0.931159284,0.030976022
TG 58:3|TG 22:0_18:1_18:2,TG,58,3,0.902589049,0.099751931,0.120590521,1.265515149,0.191152538,1,0.339724778,0.099751931,1.001078688
TG 58:5|TG 16:0_20:0_22:5,TG,58,5,0.102431926,0.772797251,0.866511267,1.075548264,0.846788478,1,0.105072265,0.772797251,0.111934431
TG 58:2|TG 16:0_18:1_24:1,TG,58,2,0.358918654,0.458179545,0.463403263,1.13030409,0.575529962,1,0.176710959,0.458179545,0.338964304
TG 58:1|TG 18:0_22:0_18:1,TG,58,1,0.290948895,0.830640649,0.778865579,0.943155085,0.888124431,1,-0.084433079,0.830640649,0.08058682
TG 58:3|TG 16:0_20:0_22:3,TG,58,3,1.0584261,0.011404094,0.003729604,2.051593052,0.050703096,1,1.03674459,0.011404094,1.942939197
TG 58:0|TG 16:0_18:0_24:0,TG,58,0,0.511415676,0.420226532,0.866511267,0.503980586,0.54104166,1,-0.988559934,0.420226532,0.376516531
TG 58:2|TG 18:0_20:1_20:1,TG,58,2,1.12795274,0.002579789,0.002175602,2.223351714,0.025107241,1,1.152736188,0.002579789,2.588415765
TG 60:12|TG 20:4_20:4_20:4,TG,60,12,0.282539691,0.479072075,0.463403263,1.249762516,0.593504187,1,0.321653975,0.479072075,0.319599143
TG 59:5|TG 23:1_18:2_18:2,TG,59,5,0.125635517,0.566017243,0.778865579,1.123067971,0.678561894,1,0.167445246,0.566017243,0.247170338
TG 59:4|TG 18:1_23:1_18:2,TG,59,4,1.02001171,0.020504955,0.020512821,1.561961508,0.071593571,1,0.643358901,0.020504955,1.688141185
TG 59:3|TG 23:0_18:1_18:2,TG,59,3,0.655950455,0.173177311,0.280963481,1.27237728,0.285396209,1,0.347526516,0.173177311,0.761509007
TG 60:9|TG 20:3_20:3_20:3,TG,60,9,1.149096535,0.043662806,0.04009324,0.603827407,0.112988759,1,-0.727791855,0.043662806,1.359888355
TG 59:2|TG 16:0_20:1_23:1,TG,59,2,0.208464399,0.459404728,0.463403263,1.153325302,0.576471313,1,0.205799491,0.459404728,0.33780454
TG 60:8|TG 18:1_20:3_22:4,TG,60,8,1.196475929,0.017626322,0.013986014,0.490440732,0.065227946,1,-1.027849292,0.017626322,1.753838304
TG 59:1|TG 16:0_25:0_18:1,TG,59,1,0.271505989,0.883423416,0.694327894,0.958025001,0.923782861,1,-0.061864789,0.883423416,0.053831094
TG 60:7|TG 18:1_18:2_24:4,TG,60,7,0.691674641,0.286228984,0.231857032,0.795878834,0.412810997,1,-0.329379285,0.286228984,0.543286391
TG 60:6|TG 18:1_20:1_22:4,TG,60,6,0.653237457,0.332166978,0.335664336,0.821534445,0.456683409,1,-0.283607031,0.332166978,0.478643544
TG 60:5|TG 18:1_18:2_24:2,TG,60,5,0.239999582,0.707234704,0.694327894,1.079397657,0.797400397,1,0.110226461,0.707234704,0.150436436
TG 60:4|TG 18:1_24:1_18:2,TG,60,4,0.45723218,0.260531685,0.231857032,1.159657117,0.384145652,1,0.213698298,0.260531685,0.584139451
TG 60:3|TG 24:0_18:1_18:2,TG,60,3,0.266873684,0.424735967,0.335664336,1.131313769,0.54401415,1,0.177999116,0.424735967,0.371880961
TG 60:2|TG 18:0_18:1_24:1,TG,60,2,0.002526793,0.848535153,0.866511267,0.959626737,0.898705612,1,-0.05945474,0.848535153,0.071330161
TG 60:1|TG 18:0_24:0_18:1,TG,60,1,0.490065126,0.572857713,0.612587413,0.849863946,0.684769955,1,-0.234696195,0.572857713,0.241953235
TG 60:3|TG 16:0_24:0_20:3,TG,60,3,1.213173088,0.001840023,0.002175602,2.278417089,0.020395814,1,1.188031872,0.001840023,2.735176661
PI 42:10;O4|PI 20:4_22:6;O4,PI,42,10,0.360935768,0.718527439,0.866511267,1.07757346,0.80312402,1,0.107786224,0.718527439,0.143556642
TG 60:2|TG 16:0_20:1_24:1,TG,60,2,0.824664401,0.079625285,0.093861694,1.620918923,0.166525977,1,0.696811931,0.079625285,1.098949
TG 61:3|TG 25:0_18:1_18:2,TG,61,3,0.087489635,0.532413057,0.694327894,1.140561209,0.643896809,1,0.189743872,0.532413057,0.273751302
TG 61:2|TG 19:0_24:0_18:2,TG,61,2,0.361965427,0.827727977,0.955089355,0.951596599,0.887245934,1,-0.071577979,0.827727977,0.082112365
TG 62:8|TG 18:0_22:4_22:4,TG,62,8,1.542170808,0.006083542,0.001243201,0.284291113,0.037224048,1,-1.814559093,0.006083542,2.215843501
TG 62:6|TG 24:1_18:2_20:3,TG,62,6,0.835330364,0.153917946,0.189277389,0.742661138,0.259186078,1,-0.429224008,0.153917946,0.81271074
TG 62:5|TG 18:1_24:1_20:3,TG,62,5,0.16237953,0.745187721,0.778865579,0.930614228,0.826055626,1,-0.103744851,0.745187721,0.12773431
TG 62:5|TG 18:1_18:2_26:2,TG,62,5,0.733340991,0.233726022,0.280963481,0.742311395,0.352339157,1,-0.42990358,0.233726022,0.631292933
TG 62:4|TG 18:1_26:1_18:2,TG,62,4,0.061611323,0.475670165,0.463403263,1.141337366,0.590289481,1,0.190725299,0.475670165,0.322694088
TG 62:3|TG 18:1_20:1_24:1,TG,62,3,0.65644473,0.422879201,0.535819736,0.85720961,0.542760844,1,-0.222280071,0.422879201,0.373783674
TG 62:2|TG 18:0_18:1_26:1,TG,62,2,0.425427035,0.513059912,0.612587413,0.860754719,0.624532709,1,-0.216325909,0.513059912,0.289831918
TG 62:1|TG 20:0_24:0_18:1,TG,62,1,0.710609695,0.303097835,0.396891997,0.678693041,0.429620325,1,-0.559168874,0.303097835,0.518417166
TG 64:7|TG 24:1_18:2_22:4,TG,64,7,0.718784715,0.186416189,0.231857032,0.672025873,0.300404707,1,-0.573411316,0.186416189,0.729516374
TG 64:6|TG 18:1_24:1_22:4,TG,64,6,1.049324602,0.030395428,0.04009324,0.597753895,0.089025472,1,-0.74237647,0.030395428,1.517191733
TG 64:5|TG 18:0_24:1_22:4,TG,64,5,0.543808742,0.327779057,0.231857032,0.788809956,0.452159503,1,-0.342250334,0.327779057,0.484418798
TG 64:3|TG 16:1_18:1_30:1,TG,64,3,0.529428962,0.703306904,0.694327894,0.916815858,0.795076544,1,-0.125296096,0.703306904,0.15285512
TG 66:3|TG 16:0_32:1_18:2,TG,66,3,0.071295865,0.608920266,0.778865579,1.175093538,0.717640111,1,0.232775601,0.608920266,0.215439571
TG 68:3|TG 18:1_18:1_32:1,TG,68,3,0.01719941,0.709841369,0.955089355,1.139949291,0.798329329,1,0.188969649,0.709841369,0.148838694
TG 68:4;O2|TG 16:1_18:1_18:1;O(FA 16:0),TG,68,4,0.576337318,0.570407879,0.151981352,1.167293336,0.683162925,1,0.22316715,0.570407879,0.243814484
TG 68:3;O2|TG 16:0_18:1_16:0;O(FA 18:1),TG,68,3,0.196595091,0.4898886,0.955089355,0.787645853,0.60308995,1,-0.344380993,0.4898886,0.309902666
TG 68:2;O2|TG 18:0_16:1_18:0;O(FA 16:0),TG,68,2,0.882114511,0.176865332,0.280963481,0.615289718,0.289927786,1,-0.700662211,0.176865332,0.752357285
TG 70:5;O2|TG 18:1_18:2_18:1;O(FA 16:0),TG,70,5,0.688883345,0.296358757,0.189277389,1.306909762,0.422978549,1,0.386159531,0.296358757,0.528182236
TG 70:4;O2|TG 18:1_18:1_18:1;O(FA 16:0),TG,70,4,0.107254603,0.450147081,0.778865579,0.728912868,0.569364229,1,-0.456181725,0.450147081,0.346645562
TG 70:3;O2|TG 18:1_18:1_18:0;O(FA 16:0),TG,70,3,0.489819114,0.298174146,0.535819736,0.616708794,0.424100396,1,-0.697338676,0.298174146,0.525530016
TG 70:2;O2|TG 18:0_18:0_16:1;O(FA 18:0),TG,70,2,1.001187623,0.146558364,0.280963481,0.498297347,0.249512586,1,-1.004921201,0.146558364,0.833989393
TG 72:5;O2|TG 18:1_18:1_18:1;O(FA 18:1),TG,72,5,0.569424493,0.31545579,0.694327894,0.622413461,0.438323043,1,-0.684054833,0.31545579,0.501061497
CL 68:6|CL 16:1_18:2_16:1_18:2,CL,68,6,0.873905364,0.172142774,0.335664336,1.230811021,0.284449825,1,0.299609267,0.172142774,0.764111202
CL 68:3|CL 16:0_18:1_16:0_18:2,CL,68,3,0.755445497,0.237856599,0.151981352,1.098455745,0.355921013,1,0.135476747,0.237856599,0.623684795
CL 68:2|CL 16:0_18:1_16:0_18:1,CL,68,2,0.202590417,0.934614558,0.866511267,1.008145009,0.957863676,1,0.011703168,0.934614558,0.029367459
CL 70:5|CL 16:0_18:2_18:1_18:2,CL,70,5,1.303059582,0.02066891,0.054079254,1.212545566,0.071760598,1,0.278038963,0.02066891,1.684682425
CL 70:4|CL 16:0_18:1_18:1_18:2,CL,70,4,0.371554242,0.31116723,0.335664336,0.906876061,0.435716993,1,-0.141022698,0.31116723,0.507006146
CL 70:3|CL 16:0_18:1_18:0_18:2,CL,70,3,0.760277061,0.187839665,0.189277389,1.134276561,0.301299358,1,0.181772443,0.187839665,0.726212696
CL 72:8|CL 18:2_18:2_18:2_18:2,CL,72,8,1.703486721,0.00010633,0.0003108,1.496297864,0.004693708,0.384149184,0.581397397,0.00010633,3.973344338
CL 72:7|CL 36:3_36:4,CL,72,7,1.783409998,8.02144E-05,0.0003108,1.544177764,0.004310654,0.384149184,0.626838844,8.02144E-05,4.095747465
CL 72:6|CL 16:0_20:3_18:1_18:2,CL,72,6,1.646028527,0.000964241,0.001243201,1.366996168,0.013944825,1,0.451009199,0.000964241,3.015814383
CL 75:6|CL 17:0_18:1_18:0_22:5,CL,75,6,0.601792168,0.389249345,0.189277389,1.094872917,0.509113429,1,0.130763425,0.389249345,0.40977211
CL 76:12|CL 36:6_40:6,CL,76,12,0.97670128,0.110923795,0.093861694,1.3617045,0.2037174,1,0.445413661,0.110923795,0.954975282
